student_id,course_id,paid_amount,is_purchased
1926,19,19000,1
1927,19,19000,1
1932,19,19000,1
1933,19,19000,1
492,19,19000,1
1936,19,19000,1
1937,19,19000,1
1977,19,19000,1
1648,19,19000,1
1865,19,19000,1
692,19,19000,1
769,19,19000,1
767,19,19000,1
1930,19,19000,1
1409,19,19000,1
825,19,19000,1
1116,19,19000,1
1650,19,9800,1
1450,19,9800,1
567,19,9800,1
674,19,9800,1
1670,19,9800,1
1438,19,9800,1
1483,19,9800,1
826,19,9800,1
1017,19,9800,1
1398,19,9800,1
1678,19,9800,1
911,19,9800,1
706,19,9800,1
648,19,9800,1
916,19,9800,1
745,19,9800,1
1681,19,9800,1
751,19,9800,1
1686,19,9800,1
1691,19,9800,1
1399,19,9800,1
1076,19,9800,1
546,19,9800,1
1711,19,9800,1
1975,19,9800,1
1100,19,9800,1
1715,19,9800,1
805,19,9800,1
1718,19,9800,1
1486,19,9800,1
1720,19,9800,1
1239,19,9800,1
1196,19,9800,1
1724,19,9800,1
1528,19,9800,1
1728,19,9800,1
1729,19,9800,1
1730,19,9800,1
1355,19,9800,1
784,19,9800,1
903,19,9800,1
1732,19,9800,1
744,19,9800,1
1733,19,9800,1
527,19,9800,1
877,19,9800,1
620,19,9800,1
563,19,9800,1
1739,19,9800,1
1537,19,9800,1
1356,19,9800,1
1497,19,9800,1
1748,19,9800,1
1751,19,9800,1
1509,19,9800,1
858,19,9800,1
1753,19,9800,1
1077,19,9800,1
820,19,9800,1
688,19,9800,1
1757,19,9800,1
889,19,9800,1
1274,19,9800,1
1759,19,9800,1
1431,19,9800,1
747,19,9800,1
1099,19,9800,1
765,19,9800,1
831,19,9800,1
1357,19,9800,1
578,19,9800,1
1766,19,9800,1
1289,19,9800,1
1273,19,9800,1
803,19,9800,1
1585,19,9800,1
1770,19,9800,1
1771,19,9800,1
1773,19,9800,1
1380,19,9800,1
1515,19,9800,1
785,19,9800,1
786,19,9800,1
1233,19,9800,1
593,19,9800,1
1778,19,9800,1
1779,19,9800,1
1117,19,9800,1
1781,19,9800,1
1782,19,9800,1
1783,19,9800,1
737,19,9800,1
778,19,9800,1
1784,19,9800,1
1341,19,9800,1
1162,19,9800,1
1215,19,9800,1
741,19,9800,1
873,19,9800,1
1786,19,9800,1
872,19,9800,1
682,19,9800,1
1621,19,9800,1
1795,19,9800,1
516,19,9800,1
1221,19,9800,1
1797,19,9800,1
1018,19,9800,1
1799,19,9800,1
1479,19,9800,1
1426,19,9800,1
1138,19,9800,1
535,19,9800,1
1802,19,9800,1
1803,19,9800,1
1804,19,9800,1
860,19,9800,1
1391,19,9800,1
1806,19,9800,1
1807,19,9800,1
550,19,9800,1
1809,19,9800,1
621,19,9800,1
1218,19,9800,1
1812,19,9800,1
893,19,9800,1
871,19,9800,1
1520,19,9800,1
830,19,9800,1
1816,19,9800,1
1818,19,9800,1
1820,19,9800,1
1487,19,9800,1
548,19,9800,1
1829,19,9800,1
1847,19,9800,1
992,19,9800,1
1850,19,9800,1
1851,19,9800,1
1062,19,9800,1
827,19,9800,1
646,19,9800,1
909,19,9800,1
1127,19,9800,1
1576,19,9800,1
1492,19,9800,1
657,19,9800,1
1878,19,9800,1
1684,19,9800,1
1886,19,9800,1
987,19,9800,1
1577,19,9800,1
1299,19,9800,1
1278,19,9800,1
1009,19,9800,1
1507,19,9800,1
801,19,9800,1
1823,19,9800,1
1586,19,9800,1
740,19,9800,1
749,19,9800,1
1896,19,9800,1
1909,19,9800,1
1368,19,9800,1
735,19,9800,1
1913,19,9800,1
1914,19,9800,1
899,19,9800,1
1174,19,9800,1
1030,19,9800,1
1917,19,9800,1
1920,19,9800,1
1921,19,9800,1
811,19,9800,1
1925,19,9800,1
1167,19,9800,1
1495,19,9800,1
629,19,9800,1
1987,19,9800,1
758,19,9800,1
1601,19,9800,1
1964,19,9800,1
1896,19,0,0
1672,20,0,0
1678,20,0,0
886,20,0,0
944,20,0,0
892,20,0,0
588,20,0,0
1725,20,0,0
1430,20,0,0
1934,20,0,0
1931,20,0,0
1938,20,0,0
1965,20,0,0
1978,20,0,0
1230,20,4200,1
1432,20,4200,1
1465,20,4200,1
558,20,4200,1
1181,20,4200,1
1180,20,4200,1
1651,20,4200,1
1652,20,4200,1
1654,20,4200,1
724,20,4200,1
1222,20,4200,1
523,20,4200,1
573,20,4200,1
607,20,4200,1
1131,20,4200,1
1187,20,4200,1
757,20,4200,1
1658,20,4200,1
1136,20,4200,1
560,20,4200,1
782,20,4200,1
1397,20,4200,1
1022,20,4200,1
1087,20,4200,1
1482,20,4200,1
581,20,4200,1
1666,20,4200,1
1184,20,4200,1
729,20,4200,1
1668,20,4200,1
1669,20,4200,1
718,20,4200,1
1259,20,4200,1
689,20,4200,1
1526,20,4200,1
1481,20,4200,1
1413,20,4200,1
1405,20,4200,1
628,20,4200,1
896,20,4200,1
1440,20,4200,1
667,20,4200,1
1382,20,4200,1
547,20,4200,1
743,20,4200,1
1439,20,4200,1
1676,20,4200,1
1185,20,4200,1
1502,20,4200,1
1024,20,4200,1
1499,20,4200,1
1153,20,4200,1
575,20,4200,1
1012,20,4200,1
564,20,4200,1
837,20,4200,1
1485,20,4200,1
761,20,4200,1
840,20,4200,1
684,20,4200,1
916,20,4200,1
1165,20,4200,1
1591,20,4200,1
1683,20,4200,1
1687,20,4200,1
495,20,4200,1
1478,20,4200,1
1688,20,4200,1
1689,20,4200,1
1415,20,4200,1
1690,20,4200,1
1197,20,4200,1
1312,20,4200,1
813,20,4200,1
583,20,4200,1
1272,20,4200,1
1042,20,4200,1
1336,20,4200,1
1692,20,4200,1
518,20,4200,1
1089,20,4200,1
1169,20,4200,1
1696,20,4200,1
763,20,4200,1
1158,20,4200,1
1287,20,4200,1
1401,20,4200,1
533,20,4200,1
715,20,4200,1
1133,20,4200,1
1000,20,4200,1
1474,20,4200,1
537,20,4200,1
569,20,4200,1
1703,20,4200,1
1704,20,4200,1
702,20,4200,1
709,20,4200,1
1424,20,4200,1
1468,20,4200,1
1708,20,4200,1
1709,20,4200,1
1710,20,4200,1
878,20,4200,1
1106,20,4200,1
1144,20,4200,1
1280,20,4200,1
970,20,4200,1
538,20,4200,1
701,20,4200,1
1712,20,4200,1
1109,20,4200,1
936,20,4200,1
1714,20,4200,1
721,20,4200,1
643,20,4200,1
1124,20,4200,1
1489,20,4200,1
1110,20,4200,1
805,20,4200,1
1717,20,4200,1
799,20,4200,1
1141,20,4200,1
1719,20,4200,1
788,20,4200,1
611,20,4200,1
753,20,4200,1
1519,20,4200,1
1722,20,4200,1
609,20,4200,1
1002,20,4200,1
1649,20,4200,1
1365,20,4200,1
655,20,4200,1
1020,20,4200,1
1170,20,4200,1
1172,20,4200,1
590,20,4200,1
1541,20,4200,1
1467,20,4200,1
1113,20,4200,1
784,20,4200,1
1186,20,4200,1
1464,20,4200,1
572,20,4200,1
924,20,4200,1
759,20,4200,1
1190,20,4200,1
1734,20,4200,1
1470,20,4200,1
1204,20,4200,1
1736,20,4200,1
907,20,4200,1
1738,20,4200,1
1740,20,4200,1
1326,20,4200,1
1327,20,4200,1
1488,20,4200,1
731,20,4200,1
598,20,4200,1
1395,20,4200,1
1749,20,4200,1
1750,20,4200,1
571,20,4200,1
839,20,4200,1
1406,20,4200,1
1324,20,4200,1
1143,20,4200,1
1500,20,4200,1
557,20,4200,1
1755,20,4200,1
675,20,4200,1
912,20,4200,1
1758,20,4200,1
526,20,4200,1
1760,20,4200,1
1085,20,4200,1
1761,20,4200,1
1139,20,4200,1
856,20,4200,1
1118,20,4200,1
1762,20,4200,1
614,20,4200,1
650,20,4200,1
1763,20,4200,1
1189,20,4200,1
1198,20,4200,1
1103,20,4200,1
578,20,4200,1
1765,20,4200,1
736,20,4200,1
762,20,4200,1
913,20,4200,1
1767,20,4200,1
1156,20,4200,1
1155,20,4200,1
1511,20,4200,1
1768,20,4200,1
927,20,4200,1
1769,20,4200,1
543,20,4200,1
1194,20,4200,1
577,20,4200,1
1094,20,4200,1
779,20,4200,1
1490,20,4200,1
1389,20,4200,1
1400,20,4200,1
549,20,4200,1
1157,20,4200,1
1713,20,4200,1
1183,20,4200,1
1780,20,4200,1
1168,20,4200,1
1433,20,4200,1
1242,20,4200,1
691,20,4200,1
719,20,4200,1
580,20,4200,1
930,20,4200,1
520,20,4200,1
1164,20,4200,1
1789,20,4200,1
1788,20,4200,1
770,20,4200,1
1790,20,4200,1
1126,20,4200,1
954,20,4200,1
739,20,4200,1
1791,20,4200,1
917,20,4200,1
694,20,4200,1
720,20,4200,1
1040,20,4200,1
752,20,4200,1
551,20,4200,1
789,20,4200,1
1392,20,4200,1
1313,20,4200,1
817,20,4200,1
1257,20,4200,1
760,20,4200,1
1508,20,4200,1
1402,20,4200,1
1800,20,4200,1
1082,20,4200,1
1208,20,4200,1
1129,20,4200,1
1122,20,4200,1
1808,20,4200,1
1810,20,4200,1
1039,20,4200,1
1469,20,4200,1
512,20,4200,1
947,20,4200,1
1145,20,4200,1
1521,20,4200,1
1817,20,4200,1
530,20,4200,1
1097,20,4200,1
923,20,4200,1
515,20,4200,1
600,20,4200,1
1826,20,4200,1
1827,20,4200,1
1602,20,4200,1
1840,20,4200,1
975,20,4200,1
1212,20,4200,1
552,20,4200,1
1506,20,4200,1
1853,20,4200,1
1856,20,4200,1
1858,20,4200,1
1859,20,4200,1
1860,20,4200,1
566,20,4200,1
1862,20,4200,1
1512,20,4200,1
1305,20,4200,1
1522,20,4200,1
1211,20,4200,1
1492,20,4200,1
1870,20,4200,1
1871,20,4200,1
925,20,4200,1
904,20,4200,1
1880,20,4200,1
1881,20,4200,1
1883,20,4200,1
1884,20,4200,1
890,20,4200,1
1351,20,4200,1
1911,20,4200,1
1912,20,4200,1
591,20,4200,1
1914,20,4200,1
899,20,4200,1
1578,20,4200,1
1918,20,4200,1
1919,20,4200,1
1920,20,4200,1
1923,20,4200,1
1495,20,4200,1
1977,20,4200,1
1601,20,4200,1
1648,20,4200,1
692,20,4200,1
1930,20,4200,1
825,20,4200,1
1507,20,4200,1
1088,20,4200,1
1939,20,4200,1
1941,20,4200,1
1943,20,4200,1
1948,20,4200,1
1956,20,4200,1
1957,20,4200,1
1958,20,4200,1
642,20,4200,1
1959,20,4200,1
1093,20,4200,1
1960,20,4200,1
1961,20,4200,1
1962,20,4200,1
1963,20,4200,1
1102,20,4200,1
1964,20,4200,1
1966,20,4200,1
1132,20,4200,1
1035,20,4200,1
1967,20,4200,1
1968,20,4200,1
1969,20,4200,1
1970,20,4200,1
1971,20,4200,1
1972,20,4200,1
1973,20,4200,1
1974,20,4200,1
1525,20,4200,1
1976,20,4200,1
1510,20,4200,1
1554,20,4200,1
603,20,4200,1
1979,20,4200,1
1980,20,4200,1
555,20,4200,1
1981,20,4200,1
2050,20,4200,1
2026,20,4200,1
2051,20,4200,1
1142,20,4200,1
1534,20,4200,1
615,20,4200,1
2002,20,4200,1
1888,20,4200,1
2171,20,4200,1
1879,20,4200,1
2163,20,4200,1
2045,20,4200,1
944,22,0,0
892,22,0,0
1430,22,0,0
1931,22,0,0
1465,22,2800,1
1175,22,2800,1
1181,22,2800,1
1180,22,2800,1
1652,22,2800,1
724,22,2800,1
1222,22,2800,1
523,22,2800,1
573,22,2800,1
607,22,2800,1
1131,22,2800,1
1187,22,2800,1
757,22,2800,1
1658,22,2800,1
782,22,2800,1
1087,22,2800,1
1184,22,2800,1
729,22,2800,1
1668,22,2800,1
718,22,2800,1
1259,22,2800,1
896,22,2800,1
667,22,2800,1
545,22,2800,1
1502,22,2800,1
1396,22,2800,1
1484,22,2800,1
1678,22,2800,1
1485,22,2800,1
761,22,2800,1
916,22,2800,1
1683,22,2800,1
1478,22,2800,1
1688,22,2800,1
1689,22,2800,1
1415,22,2800,1
1197,22,2800,1
1272,22,2800,1
1042,22,2800,1
1336,22,2800,1
1089,22,2800,1
1169,22,2800,1
1696,22,2800,1
1158,22,2800,1
1698,22,2800,1
1702,22,2800,1
709,22,2800,1
1424,22,2800,1
1468,22,2800,1
1709,22,2800,1
1106,22,2800,1
970,22,2800,1
538,22,2800,1
1100,22,2800,1
936,22,2800,1
1714,22,2800,1
643,22,2800,1
884,22,2800,1
1489,22,2800,1
1110,22,2800,1
1719,22,2800,1
788,22,2800,1
1720,22,2800,1
1721,22,2800,1
609,22,2800,1
1002,22,2800,1
1723,22,2800,1
1649,22,2800,1
969,22,2800,1
1725,22,2800,1
1727,22,2800,1
655,22,2800,1
1170,22,2800,1
1172,22,2800,1
590,22,2800,1
1541,22,2800,1
1113,22,2800,1
1464,22,2800,1
759,22,2800,1
1470,22,2800,1
1736,22,2800,1
907,22,2800,1
1579,22,2800,1
1740,22,2800,1
1741,22,2800,1
1488,22,2800,1
1745,22,2800,1
988,22,2800,1
598,22,2800,1
1395,22,2800,1
1749,22,2800,1
1143,22,2800,1
1500,22,2800,1
1755,22,2800,1
912,22,2800,1
1756,22,2800,1
1758,22,2800,1
526,22,2800,1
1010,22,2800,1
1159,22,2800,1
1761,22,2800,1
1763,22,2800,1
1198,22,2800,1
1511,22,2800,1
927,22,2800,1
1769,22,2800,1
1774,22,2800,1
1515,22,2800,1
1777,22,2800,1
1183,22,2800,1
1780,22,2800,1
1168,22,2800,1
1433,22,2800,1
1215,22,2800,1
580,22,2800,1
520,22,2800,1
1789,22,2800,1
966,22,2800,1
739,22,2800,1
1791,22,2800,1
694,22,2800,1
720,22,2800,1
1040,22,2800,1
1392,22,2800,1
1214,22,2800,1
1402,22,2800,1
1800,22,2800,1
1129,22,2800,1
1122,22,2800,1
1810,22,2800,1
1039,22,2800,1
512,22,2800,1
1218,22,2800,1
947,22,2800,1
1145,22,2800,1
1521,22,2800,1
530,22,2800,1
600,22,2800,1
1824,22,2800,1
1825,22,2800,1
1849,22,2800,1
1212,22,2800,1
1506,22,2800,1
1856,22,2800,1
1471,22,2800,1
1859,22,2800,1
1383,22,2800,1
1862,22,2800,1
1512,22,2800,1
1305,22,2800,1
1522,22,2800,1
1871,22,2800,1
1883,22,2800,1
1898,22,2800,1
1911,22,2800,1
591,22,2800,1
1918,22,2800,1
1925,22,2800,1
1933,22,2800,1
1937,22,2800,1
1930,22,2800,1
1943,22,2800,1
1973,22,2800,1
603,22,2800,1
1390,22,2800,1
601,22,2800,1
2056,22,2800,1
712,22,2800,1
1386,22,2800,1
2057,22,2800,1
2058,22,2800,1
2059,22,2800,1
2060,22,2800,1
1534,22,2800,1
1444,22,2800,1
2061,22,2800,1
2062,22,2800,1
1517,22,2800,1
1524,22,2800,1
1070,22,2800,1
2064,22,2800,1
2065,22,2800,1
2081,22,2800,1
944,11,0,0
2355,18,0,0
2355,12,0,0
2355,13,0,0
2355,11,0,0
2358,11,0,0
2358,12,0,0
2358,18,0,0
2358,13,0,0
2360,13,0,0
2360,12,0,0
2360,18,0,0
2360,11,0,0
2361,11,0,0
2361,12,0,0
2361,13,0,0
2361,18,0,0
549,13,0,0
2220,11,0,0
1505,12,0,0
2220,12,0,0
2220,13,0,0
2220,18,0,0
2049,11,0,0
828,13,0,0
828,18,0,0
2198,11,0,0
2049,12,0,0
2049,18,0,0
2365,12,0,0
1192,11,0,0
2117,13,0,0
2366,11,0,0
1406,11,0,0
1280,11,0,0
1406,12,0,0
1406,13,0,0
1406,18,0,0
1280,12,0,0
1280,13,0,0
2366,12,0,0
2367,11,0,0
2368,11,0,0
1280,18,0,0
2368,12,0,0
2368,13,0,0
2368,14,0,0
730,11,0,0
730,12,0,0
2198,12,0,0
1406,14,0,0
1044,12,0,0
2262,14,0,0
2365,13,0,0
721,12,0,0
721,13,0,0
721,18,0,0
1,18,0,0
2371,14,0,0
2371,12,0,0
2371,18,0,0
2192,12,0,0
2192,13,0,0
2192,18,0,0
917,18,0,0
997,12,0,0
536,12,0,0
536,13,0,0
2350,14,0,0
2372,12,0,0
2372,13,0,0
2372,18,0,0
805,12,0,0
805,12,0,0
805,12,0,0
2373,12,0,0
2373,18,0,0
2373,13,0,0
1418,13,0,0
1418,12,0,0
1418,18,0,0
988,12,0,0
988,18,0,0
2374,13,0,0
529,12,0,0
945,12,0,0
2358,16,0,0
730,13,0,0
2289,18,0,0
2112,18,0,0
1375,12,0,0
1418,15,0,0
2193,12,0,0
588,17,0,0
884,17,0,0
886,17,0,0
892,17,0,0
907,17,0,0
944,17,0,0
1525,17,0,0
916,17,4200,1
492,17,8400,1
494,17,8400,1
495,17,8400,1
496,17,8400,1
497,17,8400,1
500,17,8400,1
503,17,8400,1
504,17,8400,1
508,17,8400,1
509,17,8400,1
511,17,8400,1
516,17,8400,1
518,17,8400,1
520,17,8400,1
521,17,8400,1
522,17,8400,1
523,17,8400,1
524,17,8400,1
527,17,8400,1
529,17,8400,1
530,17,8400,1
532,17,8400,1
536,17,8400,1
539,17,8400,1
544,17,8400,1
548,17,8400,1
551,17,8400,1
553,17,8400,1
556,17,8400,1
558,17,8400,1
561,17,8400,1
565,17,8400,1
568,17,8400,1
569,17,8400,1
570,17,8400,1
571,17,8400,1
572,17,8400,1
573,17,8400,1
574,17,8400,1
575,17,8400,1
576,17,8400,1
579,17,8400,1
580,17,8400,1
581,17,8400,1
586,17,8400,1
587,17,8400,1
589,17,8400,1
591,17,8400,1
594,17,8400,1
595,17,8400,1
598,17,8400,1
599,17,8400,1
603,17,8400,1
607,17,8400,1
611,17,8400,1
612,17,8400,1
614,17,8400,1
618,17,8400,1
628,17,8400,1
629,17,8400,1
630,17,8400,1
632,17,8400,1
641,17,8400,1
643,17,8400,1
645,17,8400,1
648,17,8400,1
654,17,8400,1
658,17,8400,1
659,17,8400,1
666,17,8400,1
670,17,8400,1
675,17,8400,1
677,17,8400,1
679,17,8400,1
686,17,8400,1
688,17,8400,1
689,17,8400,1
694,17,8400,1
695,17,8400,1
699,17,8400,1
700,17,8400,1
709,17,8400,1
712,17,8400,1
713,17,8400,1
715,17,8400,1
717,17,8400,1
718,17,8400,1
719,17,8400,1
721,17,8400,1
724,17,8400,1
726,17,8400,1
730,17,8400,1
731,17,8400,1
732,17,8400,1
733,17,8400,1
738,17,8400,1
739,17,8400,1
742,17,8400,1
743,17,8400,1
744,17,8400,1
746,17,8400,1
747,17,8400,1
748,17,8400,1
750,17,8400,1
755,17,8400,1
756,17,8400,1
757,17,8400,1
759,17,8400,1
761,17,8400,1
762,17,8400,1
764,17,8400,1
770,17,8400,1
777,17,8400,1
779,17,8400,1
788,17,8400,1
795,17,8400,1
799,17,8400,1
802,17,8400,1
810,17,8400,1
828,17,8400,1
830,17,8400,1
837,17,8400,1
840,17,8400,1
848,17,8400,1
855,17,8400,1
858,17,8400,1
866,17,8400,1
880,17,8400,1
882,17,8400,1
883,17,8400,1
889,17,8400,1
891,17,8400,1
893,17,8400,1
895,17,8400,1
896,17,8400,1
898,17,8400,1
908,17,8400,1
912,17,8400,1
925,17,8400,1
927,17,8400,1
930,17,8400,1
936,17,8400,1
938,17,8400,1
940,17,8400,1
945,17,8400,1
946,17,8400,1
947,17,8400,1
948,17,8400,1
956,17,8400,1
962,17,8400,1
981,17,8400,1
985,17,8400,1
986,17,8400,1
989,17,8400,1
994,17,8400,1
997,17,8400,1
1002,17,8400,1
1006,17,8400,1
1009,17,8400,1
1017,17,8400,1
1018,17,8400,1
1020,17,8400,1
1029,17,8400,1
1031,17,8400,1
1038,17,8400,1
1040,17,8400,1
1043,17,8400,1
1046,17,8400,1
1049,17,8400,1
1058,17,8400,1
1072,17,8400,1
1081,17,8400,1
1082,17,8400,1
1085,17,8400,1
1087,17,8400,1
1089,17,8400,1
1090,17,8400,1
1095,17,8400,1
1098,17,8400,1
1099,17,8400,1
1100,17,8400,1
1105,17,8400,1
1110,17,8400,1
1114,17,8400,1
1122,17,8400,1
1125,17,8400,1
1128,17,8400,1
1134,17,8400,1
1139,17,8400,1
1144,17,8400,1
1145,17,8400,1
1148,17,8400,1
1154,17,8400,1
1157,17,8400,1
1159,17,8400,1
1162,17,8400,1
1163,17,8400,1
1167,17,8400,1
1170,17,8400,1
1173,17,8400,1
1174,17,8400,1
1177,17,8400,1
1179,17,8400,1
1180,17,8400,1
1181,17,8400,1
1182,17,8400,1
1183,17,8400,1
1184,17,8400,1
1185,17,8400,1
1186,17,8400,1
1187,17,8400,1
1188,17,8400,1
1189,17,8400,1
1190,17,8400,1
1191,17,8400,1
1192,17,8400,1
1193,17,8400,1
1194,17,8400,1
1195,17,8400,1
1196,17,8400,1
1197,17,8400,1
1198,17,8400,1
1199,17,8400,1
1200,17,8400,1
1201,17,8400,1
1202,17,8400,1
1203,17,8400,1
1204,17,8400,1
1205,17,8400,1
1206,17,8400,1
1207,17,8400,1
1208,17,8400,1
1209,17,8400,1
1210,17,8400,1
1211,17,8400,1
1212,17,8400,1
1213,17,8400,1
1214,17,8400,1
1215,17,8400,1
1216,17,8400,1
1217,17,8400,1
1218,17,8400,1
1219,17,8400,1
1220,17,8400,1
1221,17,8400,1
1222,17,8400,1
1223,17,8400,1
1224,17,8400,1
1231,17,8400,1
1240,17,8400,1
1241,17,8400,1
1256,17,8400,1
1265,17,8400,1
1272,17,8400,1
1274,17,8400,1
1275,17,8400,1
1280,17,8400,1
1287,17,8400,1
1291,17,8400,1
1299,17,8400,1
1300,17,8400,1
1304,17,8400,1
1308,17,8400,1
1323,17,8400,1
1334,17,8400,1
1336,17,8400,1
1342,17,8400,1
1346,17,8400,1
1347,17,8400,1
1351,17,8400,1
1362,17,8400,1
1363,17,8400,1
1364,17,8400,1
1366,17,8400,1
1368,17,8400,1
1369,17,8400,1
1379,17,8400,1
1380,17,8400,1
1382,17,8400,1
1383,17,8400,1
1384,17,8400,1
1385,17,8400,1
1386,17,8400,1
1387,17,8400,1
1388,17,8400,1
1389,17,8400,1
1390,17,8400,1
1391,17,8400,1
1392,17,8400,1
1393,17,8400,1
1398,17,8400,1
1403,17,8400,1
1406,17,8400,1
1409,17,8400,1
1413,17,8400,1
1421,17,8400,1
1429,17,8400,1
1446,17,8400,1
1469,17,8400,1
1474,17,8400,1
1481,17,8400,1
1486,17,8400,1
1487,17,8400,1
1497,17,8400,1
1499,17,8400,1
1501,17,8400,1
1507,17,8400,1
1515,17,8400,1
1522,17,8400,1
1528,17,8400,1
1537,17,8400,1
1538,17,8400,1
1539,17,8400,1
1540,17,8400,1
1542,17,8400,1
1543,17,8400,1
1546,17,8400,1
1549,17,8400,1
1553,17,8400,1
1555,17,8400,1
1557,17,8400,1
1558,17,8400,1
1574,17,8400,1
1577,17,8400,1
1596,17,8400,1
1598,17,8400,1
1601,17,8400,1
1605,17,8400,1
1611,17,8400,1
1616,17,8400,1
1617,17,8400,1
1620,17,8400,1
1621,17,8400,1
1622,17,8400,1
1629,17,8400,1
1634,17,8400,1
1635,17,8400,1
1636,17,8400,1
1638,17,8400,1
1643,17,8400,1
1647,17,8400,1
1724,17,8400,1
1833,17,8400,1
1855,17,8400,1
1866,17,8400,1
1877,17,8400,1
1887,17,8400,1
1704,17,8400,1
1733,17,8400,1
1893,17,8400,1
1908,17,8400,1
1936,17,8400,1
1734,17,8400,1
1942,17,8400,1
1947,17,8400,1
1814,17,8400,1
1984,17,8400,1
1990,17,8400,1
1991,17,8400,1
1959,17,8400,1
1999,17,8400,1
2000,17,8400,1
2003,17,8400,1
2024,17,8400,1
2025,17,8400,1
2034,17,8400,1
1869,17,8400,1
2045,17,8400,1
2067,17,8400,1
2084,17,8400,1
2085,17,8400,1
2090,17,8400,1
2093,17,8400,1
1775,17,8400,1
2078,17,8400,1
2079,17,8400,1
1754,17,8400,1
2077,17,8400,1
1746,17,8400,1
1691,17,8400,1
2103,17,8400,1
2092,17,8400,1
2089,17,8400,1
2105,17,8400,1
2106,17,8400,1
2107,17,8400,1
2108,17,8400,1
2094,17,8400,1
1762,17,8400,1
2109,17,8400,1
2110,17,8400,1
2111,17,8400,1
2071,17,8400,1
1770,17,8400,1
2115,17,8400,1
2116,17,8400,1
2117,17,8400,1
2120,17,8400,1
2123,17,8400,1
2142,17,8400,1
2148,17,8400,1
2151,17,8400,1
2161,17,8400,1
2163,17,8400,1
2164,17,8400,1
2076,17,8400,1
2167,17,8400,1
2172,17,8400,1
2173,17,8400,1
2174,17,8400,1
1820,17,8400,1
2175,17,8400,1
2176,17,8400,1
2177,17,8400,1
2179,17,8400,1
2180,17,8400,1
1973,17,8400,1
2181,17,8400,1
2182,17,8400,1
2196,17,8400,1
2197,17,8400,1
2198,17,8400,1
2213,17,8400,1
2230,17,8400,1
2236,17,8400,1
2250,17,8400,1
2251,17,8400,1
2267,17,8400,1
2291,17,8400,1
2369,17,8400,1
2220,17,8400,1
1665,17,8400,1
2206,17,8400,1
1819,17,8400,1
1663,17,8400,1
2215,17,8400,1
1671,17,8400,1
1661,17,8400,1
1660,17,8400,1
2203,17,8400,1
2221,17,8400,1
1,14,0,0
2353,18,0,0
658,12,0,0
2375,15,0,0
2379,12,0,0
1903,12,0,0
1903,13,0,0
659,12,0,0
1641,12,0,0
496,12,0,0
496,18,0,0
1376,18,0,0
2177,12,0,0
1336,12,0,0
1336,13,0,0
1336,18,0,0
2382,12,0,0
1945,13,0,0
1945,12,0,0
2383,12,0,0
2383,13,0,0
2383,18,0,0
1192,13,0,0
529,13,0,0
2116,12,0,0
2116,13,0,0
962,12,0,0
2269,12,0,0
1900,12,0,0
1956,12,0,0
1956,13,0,0
894,12,0,0
1633,12,0,0
1393,12,0,0
1287,12,0,0
1291,13,0,0
2385,12,0,0
2385,13,0,0
2385,18,0,0
1857,13,0,0
2389,12,0,0
2390,12,0,0
2391,12,0,0
2392,13,0,0
2392,12,0,0
2392,18,0,0
1770,12,0,0
1393,13,0,0
1857,12,0,0
734,12,0,0
2119,12,0,0
1269,12,0,0
1638,13,0,0
2260,18,0,0
2260,12,0,0
2260,13,0,0
2396,12,0,0
2396,13,0,0
1330,12,0,0
1330,18,0,0
2397,12,0,0
2397,18,0,0
2398,12,0,0
1636,13,0,0
1325,13,0,0
1412,12,0,0
1412,13,0,0
688,16,0,0
1945,17,0,0
2390,13,0,0
2173,12,0,0
2173,13,0,0
2173,18,0,0
587,13,0,0
567,13,0,0
2375,16,0,0
2138,12,0,0
627,18,0,0
627,12,0,0
627,13,0,0
2272,14,0,0
1843,12,0,0
1843,13,0,0
1843,18,0,0
2440,13,0,0
2440,12,0,0
1704,13,0,0
1364,16,8400,1
2177,16,8400,1
568,16,8400,1
1095,16,8400,1
567,16,8400,1
536,16,8400,1
570,16,8400,1
628,16,8400,1
2428,16,8400,1
1241,16,8400,1
746,16,8400,1
1342,16,8400,1
2418,16,8400,1
2406,16,8400,1
2213,16,8400,1
503,16,8400,1
2173,16,8400,1
1663,16,8400,1
679,16,8400,1
2202,16,8400,1
2175,16,8400,1
635,16,8400,1
2198,16,8400,1
2432,16,8400,1
2433,16,8400,1
2291,16,8400,1
629,16,8400,1
1031,16,8400,1
1406,16,8400,1
841,16,8400,1
2151,16,8400,1
686,16,8400,1
1850,16,8400,1
1037,16,8400,1
984,16,8400,1
2405,16,8400,1
856,16,8400,1
2358,16,8400,1
2435,16,8400,1
2350,16,8400,1
2437,16,8400,1
2438,16,8400,1
2252,16,4200,1
2436,17,8400,1
2439,15,7000,1
2439,15,8400,1
2439,15,4200,1
2425,12,0,0
2425,13,0,0
2437,12,0,0
2437,13,0,0
747,13,0,0
679,12,0,0
806,12,0,0
1371,12,0,0
1371,13,0,0
1371,14,0,0
981,12,0,0
758,17,0,0
2093,16,0,0
2372,17,0,0
597,12,0,0
2442,12,0,0
2442,12,0,0
1227,15,0,0
2444,13,0,0
1227,15,0,0
1227,15,0,0
1227,15,0,0
2405,17,0,0
2405,15,0,0
2405,15,0,0
2405,15,0,0
558,16,0,0
2368,18,0,0
690,13,0,0
2424,15,0,0
